date,pair,side,weight_before,weight_after,weight_delta,turnover,cost
2021-08-16,AVAXUSDT,buy,0.0,0.048523,0.048523,0.450715,0.00067607
2021-08-16,CAKEUSDT,buy,0.0,0.047653,0.047653,0.450715,0.00067607
2021-08-16,DOTUSDT,buy,0.0,0.042758,0.042758,0.450715,0.00067607
2021-08-16,ETHUSDT,buy,0.0,0.052277,0.052277,0.450715,0.00067607
2021-08-16,FILUSDT,buy,0.0,0.043572,0.043572,0.450715,0.00067607
2021-08-16,INJUSDT,buy,0.0,0.036644,0.036644,0.450715,0.00067607
2021-08-16,LINKUSDT,buy,0.0,0.040613,0.040613,0.450715,0.00067607
2021-08-16,TRXUSDT,buy,0.0,0.061366,0.061366,0.450715,0.00067607
2021-08-16,TWTUSDT,buy,0.0,0.035338,0.035338,0.450715,0.00067607
2021-08-16,UNIUSDT,buy,0.0,0.041972,0.041972,0.450715,0.00067607
2021-08-19,AVAXUSDT,sell,0.048523,0.0,-0.048523,0.196087,0.00029413
2021-08-19,INJUSDT,sell,0.036644,0.0,-0.036644,0.196087,0.00029413
2021-08-19,LINKUSDT,sell,0.040613,0.0,-0.040613,0.196087,0.00029413
2021-08-19,XRPUSDT,buy,0.0,0.031706,0.031706,0.196087,0.00029413
2021-08-19,ZILUSDT,buy,0.0,0.038601,0.038601,0.196087,0.00029413
2021-08-22,ADAUSDT,buy,0.0,0.03891,0.03891,0.220361,0.00033054
2021-08-22,BCHUSDT,buy,0.0,0.058106,0.058106,0.220361,0.00033054
2021-08-22,FILUSDT,sell,0.043572,0.0,-0.043572,0.220361,0.00033054
2021-08-22,SUSHIUSDT,buy,0.0,0.041171,0.041171,0.220361,0.00033054
2021-08-22,ZILUSDT,sell,0.038601,0.0,-0.038601,0.220361,0.00033054
2021-08-25,BCHUSDT,sell,0.058106,0.0,-0.058106,0.186717,0.00028008
2021-08-25,ETHUSDT,sell,0.052277,0.0,-0.052277,0.186717,0.00028008
2021-08-25,FETUSDT,buy,0.0,0.034362,0.034362,0.186717,0.00028008
2021-08-25,UNIUSDT,sell,0.041972,0.0,-0.041972,0.186717,0.00028008
2021-08-28,1INCHUSDT,buy,0.0,0.039809,0.039809,0.074171,0.00011126
2021-08-28,FETUSDT,sell,0.034362,0.0,-0.034362,0.074171,0.00011126
2021-08-31,1INCHUSDT,sell,0.039809,0.0,-0.039809,0.271034,0.00040655
2021-08-31,ATOMUSDT,buy,0.0,0.034954,0.034954,0.271034,0.00040655
2021-08-31,INJUSDT,buy,0.0,0.03053,0.03053,0.271034,0.00040655
2021-08-31,KAVAUSDT,buy,0.0,0.039087,0.039087,0.271034,0.00040655
2021-08-31,SFPUSDT,buy,0.0,0.033583,0.033583,0.271034,0.00040655
2021-08-31,TRXUSDT,sell,0.061366,0.0,-0.061366,0.271034,0.00040655
2021-08-31,XRPUSDT,sell,0.031706,0.0,-0.031706,0.271034,0.00040655
2021-09-03,SUSHIUSDT,sell,0.041171,0.0,-0.041171,0.041171,6.176e-05
2021-09-06,DOTUSDT,sell,0.042758,0.0,-0.042758,0.143787,0.00021568
2021-09-06,DUSKUSDT,buy,0.0,0.03785,0.03785,0.143787,0.00021568
2021-09-06,FETUSDT,buy,0.0,0.03265,0.03265,0.143787,0.00021568
2021-09-06,INJUSDT,sell,0.03053,0.0,-0.03053,0.143787,0.00021568
2021-09-09,DUSKUSDT,sell,0.03785,0.0,-0.03785,0.122191,0.00018329
2021-09-09,ETHUSDT,buy,0.0,0.045254,0.045254,0.122191,0.00018329
2021-09-09,KAVAUSDT,sell,0.039087,0.0,-0.039087,0.122191,0.00018329
2021-09-12,AXSUSDT,buy,0.0,0.035478,0.035478,0.149447,0.00022417
2021-09-12,CAKEUSDT,sell,0.047653,0.0,-0.047653,0.149447,0.00022417
2021-09-12,DUSKUSDT,buy,0.0,0.032733,0.032733,0.149447,0.00022417
2021-09-12,SFPUSDT,sell,0.033583,0.0,-0.033583,0.149447,0.00022417
2021-09-15,AXSUSDT,sell,0.035478,0.0,-0.035478,0.068211,0.00010232
2021-09-15,DUSKUSDT,sell,0.032733,0.0,-0.032733,0.068211,0.00010232
2021-09-18,ADAUSDT,sell,0.03891,0.0,-0.03891,0.483604,0.00072541
2021-09-18,ATOMUSDT,sell,0.034954,0.00106,-0.033894,0.483604,0.00072541
2021-09-18,ETHUSDT,sell,0.045254,0.0,-0.045254,0.483604,0.00072541
2021-09-18,FETUSDT,sell,0.03265,0.001293,-0.031357,0.483604,0.00072541
2021-09-18,TUSDUSDT,buy,0.0,0.15,0.15,0.483604,0.00072541
2021-09-18,TWTUSDT,sell,0.035338,0.001149,-0.034189,0.483604,0.00072541
2021-09-18,USDCUSDT,buy,0.0,0.15,0.15,0.483604,0.00072541
2021-09-21,ATOMUSDT,sell,0.00106,0.0,-0.00106,0.303502,0.00045525
2021-09-21,FETUSDT,sell,0.001293,0.0,-0.001293,0.303502,0.00045525
2021-09-21,TUSDUSDT,sell,0.15,0.0,-0.15,0.303502,0.00045525
2021-09-21,TWTUSDT,sell,0.001149,0.0,-0.001149,0.303502,0.00045525
2021-09-21,USDCUSDT,sell,0.15,0.0,-0.15,0.303502,0.00045525
2021-10-03,ATOMUSDT,buy,0.0,0.033486,0.033486,0.1749,0.00026235
2021-10-03,AVAXUSDT,buy,0.0,0.042104,0.042104,0.1749,0.00026235
2021-10-03,FETUSDT,buy,0.0,0.043459,0.043459,0.1749,0.00026235
2021-10-03,SHIBUSDT,buy,0.0,0.055851,0.055851,0.1749,0.00026235
2021-10-06,ATOMUSDT,sell,0.033486,0.000974,-0.032511,0.4727,0.00070905
2021-10-06,AVAXUSDT,sell,0.042104,0.001225,-0.040879,0.4727,0.00070905
2021-10-06,FETUSDT,sell,0.043459,0.0,-0.043459,0.4727,0.00070905
2021-10-06,SHIBUSDT,sell,0.055851,0.0,-0.055851,0.4727,0.00070905
2021-10-06,TUSDUSDT,buy,0.0,0.15,0.15,0.4727,0.00070905
2021-10-06,USDCUSDT,buy,0.0,0.15,0.15,0.4727,0.00070905
2021-10-09,1INCHUSDT,buy,0.0,0.032229,0.032229,0.37414,0.00056121
2021-10-09,ETHUSDT,buy,0.0,0.041911,0.041911,0.37414,0.00056121
2021-10-09,TUSDUSDT,sell,0.15,0.0,-0.15,0.37414,0.00056121
2021-10-09,USDCUSDT,sell,0.15,0.0,-0.15,0.37414,0.00056121
2021-10-12,1INCHUSDT,sell,0.032229,0.00176,-0.030469,0.37004,0.00055506
2021-10-12,ETHUSDT,sell,0.041911,0.002341,-0.03957,0.37004,0.00055506
2021-10-12,TUSDUSDT,buy,0.0,0.15,0.15,0.37004,0.00055506
2021-10-12,USDCUSDT,buy,0.0,0.15,0.15,0.37004,0.00055506
2021-10-15,ETHUSDT,buy,0.002341,0.042797,0.040456,0.422275,0.00063341
2021-10-15,KAVAUSDT,buy,0.0,0.032252,0.032252,0.422275,0.00063341
2021-10-15,LTCUSDT,buy,0.0,0.049567,0.049567,0.422275,0.00063341
2021-10-15,TUSDUSDT,sell,0.15,0.0,-0.15,0.422275,0.00063341
2021-10-15,USDCUSDT,sell,0.15,0.0,-0.15,0.422275,0.00063341
2021-10-18,DUSKUSDT,buy,0.0,0.032825,0.032825,0.124486,0.00018673
2021-10-18,TRXUSDT,buy,0.0,0.048808,0.048808,0.124486,0.00018673
2021-10-18,XRPUSDT,buy,0.0,0.042853,0.042853,0.124486,0.00018673
2021-10-21,DUSKUSDT,sell,0.032825,0.0,-0.032825,0.543398,0.0008151
2021-10-21,ETHUSDT,sell,0.042797,0.002833,-0.039964,0.543398,0.0008151
2021-10-21,KAVAUSDT,sell,0.032252,0.0,-0.032252,0.543398,0.0008151
2021-10-21,LTCUSDT,sell,0.049567,0.0,-0.049567,0.543398,0.0008151
2021-10-21,TRXUSDT,sell,0.048808,0.0,-0.048808,0.543398,0.0008151
2021-10-21,TUSDUSDT,buy,0.0,0.15,0.15,0.543398,0.0008151
2021-10-21,USDCUSDT,buy,0.0,0.15,0.15,0.543398,0.0008151
2021-10-21,XRPUSDT,sell,0.042853,0.002869,-0.039984,0.543398,0.0008151
2021-10-24,BCHUSDT,buy,0.0,0.058726,0.058726,0.654931,0.0009824
2021-10-24,DOTUSDT,buy,0.0,0.037407,0.037407,0.654931,0.0009824
2021-10-24,DUSKUSDT,buy,0.0,0.039149,0.039149,0.654931,0.0009824
2021-10-24,ETHUSDT,buy,0.002833,0.054562,0.051729,0.654931,0.0009824
2021-10-24,LTCUSDT,buy,0.0,0.054969,0.054969,0.654931,0.0009824
2021-10-24,TUSDUSDT,sell,0.15,0.0,-0.15,0.654931,0.0009824
2021-10-24,USDCUSDT,sell,0.15,0.0,-0.15,0.654931,0.0009824
2021-10-24,XRPUSDT,buy,0.002869,0.060772,0.057902,0.654931,0.0009824
2021-10-24,YFIUSDT,buy,0.0,0.05505,0.05505,0.654931,0.0009824
2021-10-27,1INCHUSDT,buy,0.00176,0.037087,0.035328,0.248136,0.0003722
2021-10-27,INJUSDT,buy,0.0,0.04257,0.04257,0.248136,0.0003722
2021-10-27,XRPUSDT,sell,0.060772,0.0,-0.060772,0.248136,0.0003722
2021-10-27,YFIUSDT,sell,0.05505,0.0,-0.05505,0.248136,0.0003722
2021-10-27,ZECUSDT,buy,0.0,0.054417,0.054417,0.248136,0.0003722
2021-10-30,DUSKUSDT,sell,0.039149,0.0,-0.039149,0.083906,0.00012586
2021-10-30,LINKUSDT,buy,0.0,0.044756,0.044756,0.083906,0.00012586
2021-11-02,BCHUSDT,sell,0.058726,0.0,-0.058726,0.117857,0.00017679
2021-11-02,UNIUSDT,buy,0.0,0.059131,0.059131,0.117857,0.00017679
2021-11-05,AAVEUSDT,buy,0.0,0.0712,0.0712,0.247318,0.00037098
2021-11-05,AXSUSDT,buy,0.0,0.040287,0.040287,0.247318,0.00037098
2021-11-05,DOGEUSDT,buy,0.0,0.034129,0.034129,0.247318,0.00037098
2021-11-05,INJUSDT,sell,0.04257,0.0,-0.04257,0.247318,0.00037098
2021-11-05,UNIUSDT,sell,0.059131,0.0,-0.059131,0.247318,0.00037098
2021-11-08,AAVEUSDT,sell,0.0712,0.0,-0.0712,0.171297,0.00025695
2021-11-08,LTCUSDT,sell,0.054969,0.0,-0.054969,0.171297,0.00025695
2021-11-08,ZILUSDT,buy,0.0,0.045128,0.045128,0.171297,0.00025695
2021-11-11,1INCHUSDT,sell,0.037087,0.0,-0.037087,0.375968,0.00056395
2021-11-11,AVAXUSDT,buy,0.001225,0.043611,0.042385,0.375968,0.00056395
2021-11-11,AXSUSDT,sell,0.040287,0.0,-0.040287,0.375968,0.00056395
2021-11-11,COMPUSDT,buy,0.0,0.048479,0.048479,0.375968,0.00056395
2021-11-11,DOGEUSDT,sell,0.034129,0.0,-0.034129,0.375968,0.00056395
2021-11-11,FETUSDT,buy,0.0,0.049616,0.049616,0.375968,0.00056395
2021-11-11,RAYUSDT,buy,0.0,0.042993,0.042993,0.375968,0.00056395
2021-11-11,SUSHIUSDT,buy,0.0,0.035863,0.035863,0.375968,0.00056395
2021-11-11,ZILUSDT,sell,0.045128,0.0,-0.045128,0.375968,0.00056395
2021-11-14,AXSUSDT,buy,0.0,0.044177,0.044177,0.134457,0.00020169
2021-11-14,SUSHIUSDT,sell,0.035863,0.0,-0.035863,0.134457,0.00020169
2021-11-14,ZECUSDT,sell,0.054417,0.0,-0.054417,0.134457,0.00020169
2021-11-17,AXSUSDT,sell,0.044177,0.0,-0.044177,0.250035,0.00037505
2021-11-17,BCHUSDT,buy,0.0,0.046653,0.046653,0.250035,0.00037505
2021-11-17,COMPUSDT,sell,0.048479,0.0,-0.048479,0.250035,0.00037505
2021-11-17,LTCUSDT,buy,0.0,0.035897,0.035897,0.250035,0.00037505
2021-11-17,RAYUSDT,sell,0.042993,0.0,-0.042993,0.250035,0.00037505
2021-11-17,ZECUSDT,buy,0.0,0.031837,0.031837,0.250035,0.00037505
2021-11-20,AXSUSDT,buy,0.0,0.041925,0.041925,0.125985,0.00018898
2021-11-20,BCHUSDT,sell,0.046653,0.0,-0.046653,0.125985,0.00018898
2021-11-20,DOTUSDT,sell,0.037407,0.0,-0.037407,0.125985,0.00018898
2021-11-23,AXSUSDT,sell,0.041925,0.0,-0.041925,0.257267,0.0003859
2021-11-23,BCHUSDT,buy,0.0,0.045079,0.045079,0.257267,0.0003859
2021-11-23,FETUSDT,sell,0.049616,0.0,-0.049616,0.257267,0.0003859
2021-11-23,INJUSDT,buy,0.0,0.031771,0.031771,0.257267,0.0003859
2021-11-23,LINKUSDT,sell,0.044756,0.0,-0.044756,0.257267,0.0003859
2021-11-23,TRXUSDT,buy,0.0,0.04412,0.04412,0.257267,0.0003859
2021-11-26,BCHUSDT,sell,0.045079,0.0,-0.045079,0.331183,0.00049677
2021-11-26,DUSKUSDT,buy,0.0,0.030363,0.030363,0.331183,0.00049677
2021-11-26,ETHUSDT,sell,0.054562,0.0,-0.054562,0.331183,0.00049677
2021-11-26,INJUSDT,sell,0.031771,0.0,-0.031771,0.331183,0.00049677
2021-11-26,ROSEUSDT,buy,0.0,0.030342,0.030342,0.331183,0.00049677
2021-11-26,TRXUSDT,sell,0.04412,0.0,-0.04412,0.331183,0.00049677
2021-11-26,TWTUSDT,buy,0.0,0.063109,0.063109,0.331183,0.00049677
2021-11-26,ZECUSDT,sell,0.031837,0.0,-0.031837,0.331183,0.00049677
2021-11-29,DEXEUSDT,buy,0.0,0.034644,0.034644,0.207233,0.00031085
2021-11-29,FETUSDT,buy,0.0,0.031988,0.031988,0.207233,0.00031085
2021-11-29,INJUSDT,buy,0.0,0.031149,0.031149,0.207233,0.00031085
2021-11-29,TRXUSDT,buy,0.0,0.046343,0.046343,0.207233,0.00031085
2021-11-29,TWTUSDT,sell,0.063109,0.0,-0.063109,0.207233,0.00031085
2021-12-02,AVAXUSDT,sell,0.043611,0.001783,-0.041827,0.490699,0.00073605
2021-12-02,DEXEUSDT,sell,0.034644,0.0,-0.034644,0.490699,0.00073605
2021-12-02,FETUSDT,sell,0.031988,0.0,-0.031988,0.490699,0.00073605
2021-12-02,LTCUSDT,sell,0.035897,0.0,-0.035897,0.490699,0.00073605
2021-12-02,TRXUSDT,sell,0.046343,0.0,-0.046343,0.490699,0.00073605
2021-12-02,TUSDUSDT,buy,0.0,0.15,0.15,0.490699,0.00073605
2021-12-02,USDCUSDT,buy,0.0,0.15,0.15,0.490699,0.00073605
2021-12-08,ETHUSDT,buy,0.0,0.048127,0.048127,0.394765,0.00059215
2021-12-08,RAYUSDT,buy,0.0,0.046638,0.046638,0.394765,0.00059215
2021-12-08,TUSDUSDT,sell,0.15,0.0,-0.15,0.394765,0.00059215
2021-12-08,USDCUSDT,sell,0.15,0.0,-0.15,0.394765,0.00059215
2021-12-11,AVAXUSDT,buy,0.001783,0.038872,0.037088,0.226647,0.00033997
2021-12-11,DEXEUSDT,buy,0.0,0.033445,0.033445,0.226647,0.00033997
2021-12-11,ETHUSDT,sell,0.048127,0.0,-0.048127,0.226647,0.00033997
2021-12-11,INJUSDT,sell,0.031149,0.0,-0.031149,0.226647,0.00033997
2021-12-11,RAYUSDT,sell,0.046638,0.0,-0.046638,0.226647,0.00033997
2021-12-11,ZECUSDT,buy,0.0,0.0302,0.0302,0.226647,0.00033997
2021-12-14,BATUSDT,buy,0.0,0.03245,0.03245,0.164243,0.00024636
2021-12-14,DUSKUSDT,sell,0.030363,0.0,-0.030363,0.164243,0.00024636
2021-12-14,ETHUSDT,buy,0.0,0.071229,0.071229,0.164243,0.00024636
2021-12-14,ZECUSDT,sell,0.0302,0.0,-0.0302,0.164243,0.00024636
2021-12-17,AVAXUSDT,sell,0.038872,0.0,-0.038872,0.504828,0.00075724
2021-12-17,BATUSDT,sell,0.03245,0.0,-0.03245,0.504828,0.00075724
2021-12-17,DEXEUSDT,sell,0.033445,0.00151,-0.031934,0.504828,0.00075724
2021-12-17,ETHUSDT,sell,0.071229,0.0,-0.071229,0.504828,0.00075724
2021-12-17,ROSEUSDT,sell,0.030342,0.0,-0.030342,0.504828,0.00075724
2021-12-17,TUSDUSDT,buy,0.0,0.15,0.15,0.504828,0.00075724
2021-12-17,USDCUSDT,buy,0.0,0.15,0.15,0.504828,0.00075724
2021-12-20,USDCUSDT,sell,0.15,0.0,-0.15,0.15,0.000225
2021-12-23,USDCUSDT,buy,0.0,0.15,0.15,0.15,0.000225
2022-01-01,ATOMUSDT,sell,0.000974,0.0,-0.000974,0.302485,0.00045373
2022-01-01,DEXEUSDT,sell,0.00151,0.0,-0.00151,0.302485,0.00045373
2022-01-01,TUSDUSDT,sell,0.15,0.0,-0.15,0.302485,0.00045373
2022-01-01,USDCUSDT,sell,0.15,0.0,-0.15,0.302485,0.00045373
2023-01-17,ADAUSDT,buy,0.0,0.074353,0.074353,0.632376,0.00094856
2023-01-17,APEUSDT,buy,0.0,0.079692,0.079692,0.632376,0.00094856
2023-01-17,ATOMUSDT,buy,0.0,0.098717,0.098717,0.632376,0.00094856
2023-01-17,DUSKUSDT,buy,0.0,0.094016,0.094016,0.632376,0.00094856
2023-01-17,ETCUSDT,buy,0.0,0.041493,0.041493,0.632376,0.00094856
2023-01-17,ETHUSDT,buy,0.0,0.112777,0.112777,0.632376,0.00094856
2023-01-17,LTCUSDT,buy,0.0,0.092638,0.092638,0.632376,0.00094856
2023-01-17,ZILUSDT,buy,0.0,0.038691,0.038691,0.632376,0.00094856
2023-01-20,AAVEUSDT,buy,0.0,0.061613,0.061613,0.232287,0.00034843
2023-01-20,BCHUSDT,buy,0.0,0.09049,0.09049,0.232287,0.00034843
2023-01-20,ETCUSDT,sell,0.041493,0.0,-0.041493,0.232287,0.00034843
2023-01-20,ZILUSDT,sell,0.038691,0.0,-0.038691,0.232287,0.00034843
2023-01-23,BCHUSDT,sell,0.09049,0.0,-0.09049,0.454011,0.00068102
2023-01-23,DUSKUSDT,sell,0.094016,0.0,-0.094016,0.454011,0.00068102
2023-01-23,FILUSDT,buy,0.0,0.040849,0.040849,0.454011,0.00068102
2023-01-23,LTCUSDT,sell,0.092638,0.0,-0.092638,0.454011,0.00068102
2023-01-23,ROSEUSDT,buy,0.0,0.060656,0.060656,0.454011,0.00068102
2023-01-23,SHIBUSDT,buy,0.0,0.075363,0.075363,0.454011,0.00068102
2023-01-26,APEUSDT,sell,0.079692,0.0,-0.079692,0.489132,0.0007337
2023-01-26,ATOMUSDT,sell,0.098717,0.0,-0.098717,0.489132,0.0007337
2023-01-26,BATUSDT,buy,0.0,0.060741,0.060741,0.489132,0.0007337
2023-01-26,COMPUSDT,buy,0.0,0.03159,0.03159,0.489132,0.0007337
2023-01-26,FILUSDT,sell,0.040849,0.0,-0.040849,0.489132,0.0007337
2023-01-26,KAVAUSDT,buy,0.0,0.04074,0.04074,0.489132,0.0007337
2023-01-26,LTCUSDT,buy,0.0,0.076146,0.076146,0.489132,0.0007337
2023-01-26,ROSEUSDT,sell,0.060656,0.0,-0.060656,0.489132,0.0007337
2023-01-29,COMPUSDT,sell,0.03159,0.0,-0.03159,0.204518,0.00030678
2023-01-29,LTCUSDT,sell,0.076146,0.0,-0.076146,0.204518,0.00030678
2023-01-29,ROSEUSDT,buy,0.0,0.054833,0.054833,0.204518,0.00030678
2023-01-29,SNXUSDT,buy,0.0,0.04195,0.04195,0.204518,0.00030678
2023-02-01,APEUSDT,buy,0.0,0.049381,0.049381,0.350985,0.00052648
2023-02-01,BATUSDT,sell,0.060741,0.0,-0.060741,0.350985,0.00052648
2023-02-01,DUSKUSDT,buy,0.0,0.042012,0.042012,0.350985,0.00052648
2023-02-01,ETHUSDT,sell,0.112777,0.0,-0.112777,0.350985,0.00052648
2023-02-01,ROSEUSDT,sell,0.054833,0.0,-0.054833,0.350985,0.00052648
2023-02-01,STGUSDT,buy,0.0,0.031241,0.031241,0.350985,0.00052648
2023-02-04,AVAXUSDT,buy,0.0,0.032987,0.032987,0.237932,0.0003569
2023-02-04,BATUSDT,buy,0.0,0.053224,0.053224,0.237932,0.0003569
2023-02-04,BCHUSDT,buy,0.0,0.078529,0.078529,0.237932,0.0003569
2023-02-04,SNXUSDT,sell,0.04195,0.0,-0.04195,0.237932,0.0003569
2023-02-04,STGUSDT,sell,0.031241,0.0,-0.031241,0.237932,0.0003569
2023-02-07,AAVEUSDT,sell,0.061613,0.0,-0.061613,0.400798,0.0006012
2023-02-07,BATUSDT,sell,0.053224,0.0,-0.053224,0.400798,0.0006012
2023-02-07,CAKEUSDT,buy,0.0,0.090058,0.090058,0.400798,0.0006012
2023-02-07,FILUSDT,buy,0.0,0.034586,0.034586,0.400798,0.0006012
2023-02-07,KAVAUSDT,sell,0.04074,0.0,-0.04074,0.400798,0.0006012
2023-02-07,ROSEUSDT,buy,0.0,0.045213,0.045213,0.400798,0.0006012
2023-02-07,SHIBUSDT,sell,0.075363,0.0,-0.075363,0.400798,0.0006012
2023-02-10,AAVEUSDT,buy,0.0,0.043154,0.043154,0.418031,0.00062705
2023-02-10,APEUSDT,sell,0.049381,0.0,-0.049381,0.418031,0.00062705
2023-02-10,BCHUSDT,sell,0.078529,0.0,-0.078529,0.418031,0.00062705
2023-02-10,CAKEUSDT,sell,0.090058,0.0,-0.090058,0.418031,0.00062705
2023-02-10,KAVAUSDT,buy,0.0,0.039478,0.039478,0.418031,0.00062705
2023-02-10,ROSEUSDT,sell,0.045213,0.0,-0.045213,0.418031,0.00062705
2023-02-10,SFPUSDT,buy,0.0,0.03481,0.03481,0.418031,0.00062705
2023-02-10,SUSHIUSDT,buy,0.0,0.037408,0.037408,0.418031,0.00062705
2023-02-13,1INCHUSDT,buy,0.0,0.056303,0.056303,0.559396,0.00083909
2023-02-13,AAVEUSDT,sell,0.043154,0.0,-0.043154,0.559396,0.00083909
2023-02-13,ADAUSDT,sell,0.074353,0.0,-0.074353,0.559396,0.00083909
2023-02-13,BATUSDT,buy,0.0,0.044157,0.044157,0.559396,0.00083909
2023-02-13,BCHUSDT,buy,0.0,0.085179,0.085179,0.559396,0.00083909
2023-02-13,CAKEUSDT,buy,0.0,0.06564,0.06564,0.559396,0.00083909
2023-02-13,FILUSDT,sell,0.034586,0.0,-0.034586,0.559396,0.00083909
2023-02-13,KAVAUSDT,sell,0.039478,0.0,-0.039478,0.559396,0.00083909
2023-02-13,SFPUSDT,sell,0.03481,0.0,-0.03481,0.559396,0.00083909
2023-02-13,SHIBUSDT,buy,0.0,0.044328,0.044328,0.559396,0.00083909
2023-02-13,SUSHIUSDT,sell,0.037408,0.0,-0.037408,0.559396,0.00083909
2023-02-16,AVAXUSDT,sell,0.032987,0.0,-0.032987,0.118167,0.00017725
2023-02-16,BCHUSDT,sell,0.085179,0.0,-0.085179,0.118167,0.00017725
