date,pair,side,weight_before,weight_after,weight_delta,turnover,cost
2024-03-09,AXSUSDT,buy,0.0,0.056982,0.056982,0.462597,0.0006939
2024-03-09,CAKEUSDT,sell,0.071601,0.0,-0.071601,0.462597,0.0006939
2024-03-09,DOGEUSDT,buy,0.0,0.030282,0.030282,0.462597,0.0006939
2024-03-09,FILUSDT,sell,0.044244,0.0,-0.044244,0.462597,0.0006939
2024-03-09,ROSEUSDT,buy,0.0,0.056849,0.056849,0.462597,0.0006939
2024-03-09,SUSHIUSDT,sell,0.04493,0.0,-0.04493,0.462597,0.0006939
2024-03-09,ZILUSDT,sell,0.063151,0.0,-0.063151,0.462597,0.0006939
2024-03-12,APEUSDT,buy,0.0,0.042925,0.042925,0.395587,0.00059338
2024-03-12,AXSUSDT,sell,0.056982,0.0,-0.056982,0.395587,0.00059338
2024-03-12,ETCUSDT,buy,0.0,0.051552,0.051552,0.395587,0.00059338
2024-03-12,LUNCUSDT,buy,0.0,0.03728,0.03728,0.395587,0.00059338
2024-03-12,ROSEUSDT,sell,0.056849,0.0,-0.056849,0.395587,0.00059338
2024-03-12,TRXUSDT,sell,0.15,0.0,-0.15,0.395587,0.00059338
2024-03-15,APEUSDT,sell,0.042925,0.0,-0.042925,0.382004,0.00057301
2024-03-15,COMPUSDT,sell,0.045702,0.0,-0.045702,0.382004,0.00057301
2024-03-15,ETCUSDT,sell,0.051552,0.0,-0.051552,0.382004,0.00057301
2024-03-15,LUNCUSDT,sell,0.03728,0.0,-0.03728,0.382004,0.00057301
2024-03-15,ROSEUSDT,buy,0.0,0.053702,0.053702,0.382004,0.00057301
2024-03-15,SUSHIUSDT,buy,0.0,0.042134,0.042134,0.382004,0.00057301
2024-03-15,YFIUSDT,buy,0.0,0.068555,0.068555,0.382004,0.00057301
2024-03-15,ZILUSDT,buy,0.0,0.040154,0.040154,0.382004,0.00057301
2024-03-18,AXSUSDT,buy,0.0,0.040751,0.040751,0.198014,0.00029702
2024-03-18,ETHUSDT,sell,0.107822,0.072818,-0.035005,0.198014,0.00029702
2024-03-18,ROSEUSDT,sell,0.053702,0.0,-0.053702,0.198014,0.00029702
2024-03-18,YFIUSDT,sell,0.068555,0.0,-0.068555,0.198014,0.00029702
2024-03-21,CAKEUSDT,buy,0.0,0.03031,0.03031,0.060592,9.089e-05
2024-03-21,DOGEUSDT,sell,0.030282,0.0,-0.030282,0.060592,9.089e-05
2024-03-24,AVAXUSDT,buy,0.0,0.034606,0.034606,0.230464,0.0003457
2024-03-24,AXSUSDT,sell,0.040751,0.0,-0.040751,0.230464,0.0003457
2024-03-24,ETHUSDT,sell,0.072818,0.0,-0.072818,0.230464,0.0003457
2024-03-24,SUSHIUSDT,sell,0.042134,0.0,-0.042134,0.230464,0.0003457
2024-03-24,ZILUSDT,sell,0.040154,0.0,-0.040154,0.230464,0.0003457
2024-03-27,FETUSDT,sell,0.036414,0.00463,-0.031784,0.241548,0.00036232
2024-03-27,TUSDUSDT,buy,0.0,0.059764,0.059764,0.241548,0.00036232
2024-03-27,USDCUSDT,buy,0.0,0.15,0.15,0.241548,0.00036232
2024-03-30,TUSDUSDT,sell,0.059764,0.0,-0.059764,0.246696,0.00037004
2024-03-30,UNIUSDT,buy,0.0,0.036932,0.036932,0.246696,0.00037004
2024-03-30,USDCUSDT,sell,0.15,0.0,-0.15,0.246696,0.00037004
2024-04-02,BCHUSDT,buy,0.0,0.031199,0.031199,0.248441,0.00037266
2024-04-02,CAKEUSDT,sell,0.03031,0.0,-0.03031,0.248441,0.00037266
2024-04-02,TUSDUSDT,buy,0.0,0.15,0.15,0.248441,0.00037266
2024-04-02,UNIUSDT,sell,0.036932,0.0,-0.036932,0.248441,0.00037266
2024-04-05,AVAXUSDT,sell,0.034606,0.0,-0.034606,0.279834,0.00041975
2024-04-05,CAKEUSDT,buy,0.0,0.03103,0.03103,0.279834,0.00041975
2024-04-05,SHIBUSDT,buy,0.0,0.030651,0.030651,0.279834,0.00041975
2024-04-05,SNXUSDT,buy,0.0,0.033547,0.033547,0.279834,0.00041975
2024-04-05,TUSDUSDT,sell,0.15,0.0,-0.15,0.279834,0.00041975
2024-04-08,DEXEUSDT,buy,0.0,0.036592,0.036592,0.07014,0.00010521
2024-04-08,SNXUSDT,sell,0.033547,0.0,-0.033547,0.07014,0.00010521
2024-04-11,CAKEUSDT,sell,0.03103,0.0,-0.03103,0.24994,0.00037491
2024-04-11,FDUSDUSDT,buy,0.0,0.15,0.15,0.24994,0.00037491
2024-04-11,LTCUSDT,buy,0.0,0.038259,0.038259,0.24994,0.00037491
2024-04-11,SHIBUSDT,sell,0.030651,0.0,-0.030651,0.24994,0.00037491
2024-04-17,DEXEUSDT,sell,0.036592,0.006087,-0.030505,0.361863,0.00054279
2024-04-17,FDUSDUSDT,sell,0.15,0.0,-0.15,0.361863,0.00054279
2024-04-17,LTCUSDT,sell,0.038259,0.006901,-0.031358,0.361863,0.00054279
2024-04-17,USDCUSDT,buy,0.0,0.15,0.15,0.361863,0.00054279
2024-04-20,DOGEUSDT,buy,0.0,0.031245,0.031245,0.371733,0.0005576
2024-04-20,FDUSDUSDT,buy,0.0,0.15,0.15,0.371733,0.0005576
2024-04-20,SFPUSDT,buy,0.0,0.040488,0.040488,0.371733,0.0005576
2024-04-20,USDCUSDT,sell,0.15,0.0,-0.15,0.371733,0.0005576
2024-04-23,BCHUSDT,buy,0.031199,0.102961,0.071761,0.418094,0.00062714
2024-04-23,DOGEUSDT,sell,0.031245,0.0,-0.031245,0.418094,0.00062714
2024-04-23,FDUSDUSDT,sell,0.15,0.0,-0.15,0.418094,0.00062714
2024-04-23,PENDLEUSDT,buy,0.00388,0.077979,0.074098,0.418094,0.00062714
2024-04-23,SFPUSDT,buy,0.040488,0.131477,0.090989,0.418094,0.00062714
2024-04-26,BCHUSDT,sell,0.102961,0.0,-0.102961,0.141869,0.0002128
2024-04-26,PENDLEUSDT,buy,0.077979,0.116887,0.038908,0.141869,0.0002128
2024-04-29,FDUSDUSDT,buy,0.0,0.138131,0.138131,0.527079,0.00079062
2024-04-29,PENDLEUSDT,sell,0.116887,0.003478,-0.113409,0.527079,0.00079062
2024-04-29,SFPUSDT,sell,0.131477,0.005938,-0.125539,0.527079,0.00079062
2024-04-29,USDCUSDT,buy,0.0,0.15,0.15,0.527079,0.00079062
2024-05-02,FDUSDUSDT,sell,0.138131,0.0,-0.138131,0.138131,0.0002072
2024-05-05,FDUSDUSDT,buy,0.0,0.15,0.15,0.15,0.000225
2024-05-08,FDUSDUSDT,sell,0.15,0.0,-0.15,0.15,0.000225
2024-05-14,ATOMUSDT,buy,0.0,0.075553,0.075553,0.695708,0.00104356
2024-05-14,AXLUSDT,buy,0.0,0.045479,0.045479,0.695708,0.00104356
2024-05-14,FLOKIUSDT,buy,0.0,0.033493,0.033493,0.695708,0.00104356
2024-05-14,RAYUSDT,buy,0.0,0.045916,0.045916,0.695708,0.00104356
2024-05-14,SFPUSDT,buy,0.005938,0.065009,0.05907,0.695708,0.00104356
2024-05-14,TRXUSDT,buy,0.0,0.15,0.15,0.695708,0.00104356
2024-05-14,TWTUSDT,buy,0.0,0.049447,0.049447,0.695708,0.00104356
2024-05-14,USDCUSDT,sell,0.15,0.0,-0.15,0.695708,0.00104356
2024-05-14,XRPUSDT,buy,0.0,0.086749,0.086749,0.695708,0.00104356
2024-05-17,ATOMUSDT,sell,0.075553,0.00628,-0.069274,0.975725,0.00146359
2024-05-17,AXLUSDT,sell,0.045479,0.0,-0.045479,0.975725,0.00146359
2024-05-17,FDUSDUSDT,buy,0.0,0.15,0.15,0.975725,0.00146359
2024-05-17,FLOKIUSDT,sell,0.033493,0.002905,-0.030588,0.975725,0.00146359
2024-05-17,RAYUSDT,sell,0.045916,0.003649,-0.042267,0.975725,0.00146359
2024-05-17,SFPUSDT,sell,0.065009,0.0,-0.065009,0.975725,0.00146359
2024-05-17,TRXUSDT,sell,0.15,0.013088,-0.136912,0.975725,0.00146359
2024-05-17,TUSDUSDT,buy,0.0,0.15,0.15,0.975725,0.00146359
2024-05-17,TWTUSDT,sell,0.049447,0.0,-0.049447,0.975725,0.00146359
2024-05-17,USDCUSDT,buy,0.0,0.15,0.15,0.975725,0.00146359
2024-05-17,XRPUSDT,sell,0.086749,0.0,-0.086749,0.975725,0.00146359
2024-05-20,FDUSDUSDT,sell,0.15,0.0,-0.15,0.3,0.00045
2024-05-20,TUSDUSDT,sell,0.15,0.0,-0.15,0.3,0.00045
2024-05-23,FLOKIUSDT,buy,0.002905,0.037665,0.03476,0.73751,0.00110627
2024-05-23,LTCUSDT,buy,0.006901,0.079134,0.072233,0.73751,0.00110627
2024-05-23,LUNCUSDT,buy,0.0,0.06209,0.06209,0.73751,0.00110627
2024-05-23,RAYUSDT,buy,0.003649,0.039545,0.035896,0.73751,0.00110627
2024-05-23,SFPUSDT,buy,0.0,0.0914,0.0914,0.73751,0.00110627
2024-05-23,SHIBUSDT,buy,0.0,0.053052,0.053052,0.73751,0.00110627
2024-05-23,SUSHIUSDT,buy,0.0,0.040994,0.040994,0.73751,0.00110627
2024-05-23,TRXUSDT,buy,0.013088,0.135315,0.122227,0.73751,0.00110627
2024-05-23,USDCUSDT,sell,0.15,0.0,-0.15,0.73751,0.00110627
2024-05-23,ZECUSDT,buy,0.0,0.074857,0.074857,0.73751,0.00110627
2024-05-26,ADAUSDT,buy,0.0,0.076533,0.076533,0.458,0.000687
2024-05-26,AVAXUSDT,buy,0.0,0.047498,0.047498,0.458,0.000687
2024-05-26,BONKUSDT,buy,0.0,0.031734,0.031734,0.458,0.000687
2024-05-26,LINKUSDT,buy,0.0,0.056843,0.056843,0.458,0.000687
2024-05-26,LTCUSDT,sell,0.079134,0.0,-0.079134,0.458,0.000687
2024-05-26,SFPUSDT,sell,0.0914,0.0,-0.0914,0.458,0.000687
2024-05-26,ZECUSDT,sell,0.074857,0.0,-0.074857,0.458,0.000687
2024-05-29,ADAUSDT,sell,0.076533,0.0,-0.076533,0.639621,0.00095943
2024-05-29,BCHUSDT,buy,0.0,0.060096,0.060096,0.639621,0.00095943
2024-05-29,DOGEUSDT,buy,0.0,0.042012,0.042012,0.639621,0.00095943
2024-05-29,ETCUSDT,buy,0.0,0.046534,0.046534,0.639621,0.00095943
2024-05-29,ETHUSDT,buy,0.0,0.048206,0.048206,0.639621,0.00095943
2024-05-29,LUNCUSDT,sell,0.06209,0.0,-0.06209,0.639621,0.00095943
2024-05-29,RAYUSDT,sell,0.039545,0.0,-0.039545,0.639621,0.00095943
2024-05-29,SHIBUSDT,sell,0.053052,0.0,-0.053052,0.639621,0.00095943
2024-05-29,SUSHIUSDT,sell,0.040994,0.0,-0.040994,0.639621,0.00095943
2024-05-29,TRXUSDT,sell,0.135315,0.0,-0.135315,0.639621,0.00095943
2024-05-29,UNIUSDT,buy,0.0,0.035243,0.035243,0.639621,0.00095943
2024-06-01,AAVEUSDT,buy,0.0,0.051998,0.051998,0.352418,0.00052863
2024-06-01,AVAXUSDT,sell,0.047498,0.0,-0.047498,0.352418,0.00052863
2024-06-01,BCHUSDT,sell,0.060096,0.0,-0.060096,0.352418,0.00052863
2024-06-01,DOGEUSDT,sell,0.042012,0.0,-0.042012,0.352418,0.00052863
2024-06-01,FLOKIUSDT,sell,0.037665,0.0,-0.037665,0.352418,0.00052863
2024-06-01,SUSHIUSDT,buy,0.0,0.041766,0.041766,0.352418,0.00052863
2024-06-01,ZECUSDT,buy,0.0,0.071383,0.071383,0.352418,0.00052863
2024-06-04,DUSKUSDT,buy,0.0,0.040446,0.040446,0.189581,0.00028437
2024-06-04,ETCUSDT,sell,0.046534,0.0,-0.046534,0.189581,0.00028437
2024-06-04,FLOKIUSDT,buy,0.0,0.030765,0.030765,0.189581,0.00028437
2024-06-04,LDOUSDT,buy,0.004387,0.034458,0.030071,0.189581,0.00028437
2024-06-04,SUSHIUSDT,sell,0.041766,0.0,-0.041766,0.189581,0.00028437
2024-06-07,1INCHUSDT,buy,0.0,0.055131,0.055131,0.259753,0.00038963
2024-06-07,AAVEUSDT,sell,0.051998,0.0,-0.051998,0.259753,0.00038963
2024-06-07,ETHUSDT,sell,0.048206,0.0,-0.048206,0.259753,0.00038963
2024-06-07,LDOUSDT,sell,0.034458,0.0,-0.034458,0.259753,0.00038963
2024-06-07,LUNCUSDT,buy,0.0,0.069959,0.069959,0.259753,0.00038963
2024-06-10,AAVEUSDT,buy,0.0,0.053523,0.053523,0.27722,0.00041583
2024-06-10,BONKUSDT,sell,0.031734,0.0,-0.031734,0.27722,0.00041583
2024-06-10,ETHUSDT,buy,0.0,0.052001,0.052001,0.27722,0.00041583
2024-06-10,LDOUSDT,buy,0.0,0.034759,0.034759,0.27722,0.00041583
2024-06-10,LUNCUSDT,sell,0.069959,0.0,-0.069959,0.27722,0.00041583
2024-06-10,UNIUSDT,sell,0.035243,0.0,-0.035243,0.27722,0.00041583
2024-06-13,AAVEUSDT,sell,0.053523,0.0,-0.053523,0.359323,0.00053898
2024-06-13,CAKEUSDT,buy,0.0,0.04593,0.04593,0.359323,0.00053898
2024-06-13,LDOUSDT,sell,0.034759,0.0,-0.034759,0.359323,0.00053898
2024-06-13,LINKUSDT,sell,0.056843,0.0,-0.056843,0.359323,0.00053898
2024-06-13,ROSEUSDT,buy,0.0,0.03842,0.03842,0.359323,0.00053898
2024-06-13,TWTUSDT,buy,0.0,0.058464,0.058464,0.359323,0.00053898
2024-06-13,ZECUSDT,sell,0.071383,0.0,-0.071383,0.359323,0.00053898
2024-06-16,1INCHUSDT,sell,0.055131,0.011613,-0.043518,0.401377,0.00060207
2024-06-16,CAKEUSDT,sell,0.04593,0.0,-0.04593,0.401377,0.00060207
2024-06-16,DUSKUSDT,sell,0.040446,0.007575,-0.032871,0.401377,0.00060207
2024-06-16,ETHUSDT,sell,0.052001,0.011469,-0.040532,0.401377,0.00060207
2024-06-16,FDUSDUSDT,buy,0.0,0.15,0.15,0.401377,0.00060207
2024-06-16,ROSEUSDT,sell,0.03842,0.008358,-0.030062,0.401377,0.00060207
2024-06-16,TWTUSDT,sell,0.058464,0.0,-0.058464,0.401377,0.00060207
2024-06-19,DUSKUSDT,buy,0.007575,0.049258,0.041683,0.408444,0.00061267
2024-06-19,ETHUSDT,buy,0.011469,0.074545,0.063075,0.408444,0.00061267
2024-06-19,FDUSDUSDT,sell,0.15,0.0,-0.15,0.408444,0.00061267
2024-06-19,INJUSDT,buy,0.0,0.047567,0.047567,0.408444,0.00061267
2024-06-19,ROSEUSDT,buy,0.008358,0.049171,0.040813,0.408444,0.00061267
2024-06-19,STGUSDT,buy,0.0,0.03008,0.03008,0.408444,0.00061267
2024-06-19,UNIUSDT,buy,0.0,0.035226,0.035226,0.408444,0.00061267
2024-06-22,DUSKUSDT,sell,0.049258,0.0,-0.049258,0.450521,0.00067578
2024-06-22,ETHUSDT,sell,0.074545,0.0,-0.074545,0.450521,0.00067578
2024-06-22,FLOKIUSDT,sell,0.030765,0.0,-0.030765,0.450521,0.00067578
2024-06-22,INJUSDT,sell,0.047567,0.006012,-0.041555,0.450521,0.00067578
2024-06-22,ROSEUSDT,sell,0.049171,0.005675,-0.043496,0.450521,0.00067578
2024-06-22,STGUSDT,sell,0.03008,0.0,-0.03008,0.450521,0.00067578
2024-06-22,UNIUSDT,sell,0.035226,0.004402,-0.030823,0.450521,0.00067578
2024-06-22,USDCUSDT,buy,0.0,0.15,0.15,0.450521,0.00067578
2024-06-25,FDUSDUSDT,buy,0.0,0.15,0.15,0.15,0.000225
2024-07-04,FDUSDUSDT,sell,0.15,0.0,-0.15,0.5895,0.00088425
2024-07-04,LDOUSDT,buy,0.0,0.1395,0.1395,0.5895,0.00088425
2024-07-04,TRXUSDT,buy,0.0,0.15,0.15,0.5895,0.00088425
2024-07-04,USDCUSDT,sell,0.15,0.0,-0.15,0.5895,0.00088425
2024-07-07,1INCHUSDT,sell,0.011613,0.0,-0.011613,0.337678,0.00050652
2024-07-07,ATOMUSDT,sell,0.00628,0.0,-0.00628,0.337678,0.00050652
2024-07-07,DEXEUSDT,sell,0.006087,0.0,-0.006087,0.337678,0.00050652
2024-07-07,FETUSDT,sell,0.00463,0.0,-0.00463,0.337678,0.00050652
2024-07-07,INJUSDT,sell,0.006012,0.0,-0.006012,0.337678,0.00050652
2024-07-07,LDOUSDT,sell,0.1395,0.0,-0.1395,0.337678,0.00050652
2024-07-07,PENDLEUSDT,sell,0.003478,0.0,-0.003478,0.337678,0.00050652
2024-07-07,ROSEUSDT,sell,0.005675,0.0,-0.005675,0.337678,0.00050652
2024-07-07,TRXUSDT,sell,0.15,0.0,-0.15,0.337678,0.00050652
2024-07-07,UNIUSDT,sell,0.004402,0.0,-0.004402,0.337678,0.00050652
2024-07-16,TRXUSDT,buy,0.0,0.043542,0.043542,0.193542,0.00029031
2024-07-16,TUSDUSDT,buy,0.0,0.15,0.15,0.193542,0.00029031
2024-07-22,1INCHUSDT,buy,0.0,0.056617,0.056617,0.618644,0.00092797
2024-07-22,AAVEUSDT,buy,0.0,0.052273,0.052273,0.618644,0.00092797
2024-07-22,ACHUSDT,buy,0.0,0.039718,0.039718,0.618644,0.00092797
2024-07-22,ADAUSDT,buy,0.0,0.054594,0.054594,0.618644,0.00092797
2024-07-22,DOTUSDT,buy,0.0,0.054521,0.054521,0.618644,0.00092797
2024-07-22,RAYUSDT,buy,0.0,0.031697,0.031697,0.618644,0.00092797
2024-07-22,TRXUSDT,buy,0.043542,0.134384,0.090842,0.618644,0.00092797
2024-07-22,TUSDUSDT,sell,0.15,0.0,-0.15,0.618644,0.00092797
2024-07-22,XRPUSDT,buy,0.0,0.048789,0.048789,0.618644,0.00092797
2024-07-22,ZECUSDT,buy,0.0,0.039593,0.039593,0.618644,0.00092797
2024-07-25,DOTUSDT,sell,0.054521,0.0,-0.054521,0.141051,0.00021158
2024-07-25,INJUSDT,buy,0.0,0.04283,0.04283,0.141051,0.00021158
2024-07-25,LUNCUSDT,buy,0.0,0.0437,0.0437,0.141051,0.00021158
2024-07-28,1INCHUSDT,sell,0.056617,0.0,-0.056617,0.268262,0.00040239
2024-07-28,AAVEUSDT,sell,0.052273,0.0,-0.052273,0.268262,0.00040239
2024-07-28,ACHUSDT,sell,0.039718,0.0,-0.039718,0.268262,0.00040239
2024-07-28,DOGEUSDT,buy,0.0,0.045827,0.045827,0.268262,0.00040239
2024-07-28,FLOKIUSDT,buy,0.0,0.030128,0.030128,0.268262,0.00040239
2024-07-28,LUNCUSDT,sell,0.0437,0.0,-0.0437,0.268262,0.00040239
2024-07-31,ADAUSDT,sell,0.054594,0.0,-0.054594,0.387736,0.0005816
2024-07-31,AVAXUSDT,buy,0.0,0.044344,0.044344,0.387736,0.0005816
2024-07-31,DOGEUSDT,sell,0.045827,0.0,-0.045827,0.387736,0.0005816
2024-07-31,LUNCUSDT,buy,0.0,0.042378,0.042378,0.387736,0.0005816
2024-07-31,SFPUSDT,buy,0.0,0.066208,0.066208,0.387736,0.0005816
2024-07-31,TRXUSDT,sell,0.134384,0.0,-0.134384,0.387736,0.0005816
2024-08-03,AVAXUSDT,sell,0.044344,0.0,-0.044344,0.432605,0.00064891
2024-08-03,FLOKIUSDT,sell,0.030128,0.0,-0.030128,0.432605,0.00064891
2024-08-03,INJUSDT,sell,0.04283,0.011343,-0.031486,0.432605,0.00064891
2024-08-03,LUNCUSDT,sell,0.042378,0.0,-0.042378,0.432605,0.00064891
2024-08-03,SFPUSDT,sell,0.066208,0.0,-0.066208,0.432605,0.00064891
2024-08-03,TRXUSDT,buy,0.0,0.032132,0.032132,0.432605,0.00064891
2024-08-03,TUSDUSDT,buy,0.0,0.15,0.15,0.432605,0.00064891
2024-08-03,XRPUSDT,sell,0.048789,0.012861,-0.035928,0.432605,0.00064891
2024-08-06,INJUSDT,sell,0.011343,0.0,-0.011343,0.277626,0.00041644
2024-08-06,RAYUSDT,sell,0.031697,0.0,-0.031697,0.277626,0.00041644
2024-08-06,TRXUSDT,sell,0.032132,0.0,-0.032132,0.277626,0.00041644
2024-08-06,TUSDUSDT,sell,0.15,0.0,-0.15,0.277626,0.00041644
2024-08-06,XRPUSDT,sell,0.012861,0.0,-0.012861,0.277626,0.00041644
2024-08-06,ZECUSDT,sell,0.039593,0.0,-0.039593,0.277626,0.00041644
2024-09-29,APEUSDT,buy,0.0,0.041405,0.041405,0.552401,0.0008286
2024-09-29,AVAXUSDT,buy,0.0,0.05429,0.05429,0.552401,0.0008286
2024-09-29,BATUSDT,buy,0.0,0.078969,0.078969,0.552401,0.0008286
2024-09-29,FETUSDT,buy,0.0,0.04082,0.04082,0.552401,0.0008286
2024-09-29,KAVAUSDT,buy,0.0,0.045306,0.045306,0.552401,0.0008286
2024-09-29,ROSEUSDT,buy,0.0,0.050502,0.050502,0.552401,0.0008286
2024-09-29,SNXUSDT,buy,0.0,0.052281,0.052281,0.552401,0.0008286
2024-09-29,STGUSDT,buy,0.0,0.072477,0.072477,0.552401,0.0008286
2024-09-29,ZILUSDT,buy,0.0,0.071705,0.071705,0.552401,0.0008286
2024-09-29,ZROUSDT,buy,0.0,0.044648,0.044648,0.552401,0.0008286
2024-09-30,APEUSDT,sell,0.041405,0.0,-0.041405,0.552401,0.0008286
2024-09-30,AVAXUSDT,sell,0.05429,0.0,-0.05429,0.552401,0.0008286
2024-09-30,BATUSDT,sell,0.078969,0.0,-0.078969,0.552401,0.0008286
2024-09-30,FETUSDT,sell,0.04082,0.0,-0.04082,0.552401,0.0008286
2024-09-30,KAVAUSDT,sell,0.045306,0.0,-0.045306,0.552401,0.0008286
2024-09-30,ROSEUSDT,sell,0.050502,0.0,-0.050502,0.552401,0.0008286
2024-09-30,SNXUSDT,sell,0.052281,0.0,-0.052281,0.552401,0.0008286
2024-09-30,STGUSDT,sell,0.072477,0.0,-0.072477,0.552401,0.0008286
2024-09-30,ZILUSDT,sell,0.071705,0.0,-0.071705,0.552401,0.0008286
2024-09-30,ZROUSDT,sell,0.044648,0.0,-0.044648,0.552401,0.0008286
2024-10-17,FDUSDUSDT,buy,0.0,0.15,0.15,0.3,0.00045
2024-10-17,USDCUSDT,buy,0.0,0.15,0.15,0.3,0.00045
2024-10-18,FDUSDUSDT,sell,0.15,0.0,-0.15,0.3,0.00045
2024-10-18,USDCUSDT,sell,0.15,0.0,-0.15,0.3,0.00045
2025-04-24,BCHUSDT,buy,0.0,0.034949,0.034949,0.428112,0.00064217
2025-04-24,EURIUSDT,buy,0.0,0.15,0.15,0.428112,0.00064217
2025-04-24,FDUSDUSDT,buy,0.0,0.15,0.15,0.428112,0.00064217
2025-04-24,TRXUSDT,buy,0.0,0.093163,0.093163,0.428112,0.00064217
2025-04-25,BCHUSDT,sell,0.034949,0.0,-0.034949,0.428112,0.00064217
2025-04-25,EURIUSDT,sell,0.15,0.0,-0.15,0.428112,0.00064217
2025-04-25,FDUSDUSDT,sell,0.15,0.0,-0.15,0.428112,0.00064217
2025-04-25,TRXUSDT,sell,0.093163,0.0,-0.093163,0.428112,0.00064217
